target_id,target_symbol,target_name,association_score,positive_tier,label,label_name,label_source,label_rule,label_version,disease_id,disease_name
ENSG00000168056,LTBP3,latent transforming growth factor beta binding protein 3,0.4904101121943476,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000163083,INHBB,inhibin subunit beta B,0.4900419829460368,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000077063,CTTNBP2,cortactin binding protein 2,0.4895606124346159,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000119772,DNMT3A,DNA methyltransferase 3 alpha,0.4892305530757744,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000102908,NFAT5,nuclear factor of activated T cells 5,0.4866042095677806,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000131724,IL13RA1,interleukin 13 receptor subunit alpha 1,0.4862778309676785,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000135540,NHSL1,NHS like 1,0.4858214282024276,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000203760,CENPW,centromere protein W,0.4856264120683752,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000109670,FBXW7,F-box and WD repeat domain containing 7,0.484467803729282,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000166228,PCBD1,pterin-4 alpha-carbinolamine dehydratase 1,0.483687792896382,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000152359,POC5,POC5 centriolar protein,0.4835570972676101,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000074755,ZZEF1,zinc finger ZZ-type and EF-hand domain containing 1,0.4821881166028673,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000087448,KLHL42,kelch like family member 42,0.4807625277489806,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000134247,PTGFRN,prostaglandin F2 receptor inhibitor,0.4805220846348129,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000091704,CPA1,carboxypeptidase A1,0.480064090634254,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000151726,ACSL1,acyl-CoA synthetase long chain family member 1,0.4800066335212047,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000178177,LCORL,ligand dependent nuclear receptor corepressor like,0.479192408299276,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000196353,CPNE4,copine 4,0.478923134938698,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000137309,HMGA1,high mobility group AT-hook 1,0.4787069353926375,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000124783,SSR1,signal sequence receptor subunit 1,0.478690196465145,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000124172,ATP5F1E,ATP synthase F1 subunit epsilon,0.4783031095121404,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000120008,WDR11,WD repeat domain 11,0.4774797395081866,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000084734,GCKR,glucokinase regulator,0.4773546111702419,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000154478,GPR26,G protein-coupled receptor 26,0.4769916097579675,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000215262,KCNU1,potassium calcium-activated channel subfamily U member 1,0.4766402534842139,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000124194,GDAP1L1,ganglioside induced differentiation associated protein 1 like 1,0.4763048034379704,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000152684,PELO,pelota mRNA surveillance and ribosome rescue factor,0.4762836255958985,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000135114,OASL,2'-5'-oligoadenylate synthetase like,0.4753658395858451,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000106328,FSCN3,fascin actin-bundling protein 3,0.4750198868597137,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000149596,JPH2,junctophilin 2,0.4746124457012332,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000106070,GRB10,growth factor receptor bound protein 10,0.4738100724992917,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000115970,THADA,THADA armadillo repeat containing,0.473442511711327,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000173542,MOB1B,MOB kinase activator 1B,0.4729043663555079,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000182771,GRID1,glutamate ionotropic receptor delta type subunit 1,0.4728807191049632,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000104369,JPH1,junctophilin 1,0.4726521673085803,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000196628,TCF4,transcription factor 4,0.4726030567260625,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000172572,PDE3A,phosphodiesterase 3A,0.4721869352861405,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000145247,OCIAD2,OCIA domain containing 2,0.4708211399388092,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000154359,LONRF1,LON peptidase N-terminal domain and ring finger 1,0.4704531137104941,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000167984,NLRC3,NLR family CARD domain containing 3,0.4702475596083983,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000146830,GIGYF1,GRB10 interacting GYF protein 1,0.4692939267403108,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000105397,TYK2,tyrosine kinase 2,0.4691189268418959,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000158186,MRAS,muscle RAS oncogene homolog,0.4690781474348159,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000169313,P2RY12,purinergic receptor P2Y12,0.4690392193258191,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000276043,UHRF1,ubiquitin like with PHD and ring finger domains 1,0.4689219504109994,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000009335,UBE3C,ubiquitin protein ligase E3C,0.4682056535782237,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000118520,ARG1,arginase 1,0.4681010642826787,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000036828,CASR,calcium sensing receptor,0.467590256172421,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000205359,SLCO6A1,solute carrier organic anion transporter family member 6A1,0.4674380114527709,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000172260,NEGR1,neuronal growth regulator 1,0.4674094009451498,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000155657,TTN,titin,0.4669548712276476,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000010818,HIVEP2,HIVEP zinc finger 2,0.4667739245887184,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000081138,CDH7,cadherin 7,0.4666427798458272,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000182168,UNC5C,unc-5 netrin receptor C,0.4662008359041068,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000077044,DGKD,diacylglycerol kinase delta,0.4661031844477684,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000171634,BPTF,bromodomain PHD finger transcription factor,0.4645603424008735,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000153820,SPHKAP,"SPHK1 interactor, AKAP domain containing",0.4636477770320155,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000029534,ANK1,ankyrin 1,0.4635487687179847,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000172995,ARPP21,cAMP regulated phosphoprotein 21,0.4634219122219079,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000174306,ZHX3,zinc fingers and homeoboxes 3,0.463131153646273,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000140464,PML,PML nuclear body scaffold,0.4629256409910013,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000169860,P2RY1,purinergic receptor P2Y1,0.4627638779190795,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000151883,PARP8,poly(ADP-ribose) polymerase family member 8,0.4624966976037701,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000106460,TMEM106B,transmembrane protein 106B,0.4624840755583441,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000159692,CTBP1,C-terminal binding protein 1,0.4624670753383456,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000136997,MYC,"MYC proto-oncogene, bHLH transcription factor",0.4610248663120866,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000120341,SEC16B,"SEC16 homolog B, endoplasmic reticulum export factor",0.4606414634891559,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000168944,CEP120,centrosomal protein 120,0.4606341579835876,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000215817,ZC3H11B,zinc finger CCCH-type containing 11B,0.4604147233452683,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000078674,PCM1,pericentriolar material 1,0.4599013496169482,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000134250,NOTCH2,notch receptor 2,0.4598776043282826,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000174326,SLC16A11,solute carrier family 16 member 11,0.4597615966890631,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000132846,ZBED3,zinc finger BED-type containing 3,0.4577454567255276,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000138083,SIX3,SIX homeobox 3,0.4572979260009404,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000090686,USP48,ubiquitin specific peptidase 48,0.4572597661653391,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000129757,CDKN1C,cyclin dependent kinase inhibitor 1C,0.456684836420571,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000163623,NKX6-1,NK6 homeobox 1,0.4564487547705706,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000175806,MSRA,methionine sulfoxide reductase A,0.4564388862986218,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000178607,ERN1,endoplasmic reticulum to nucleus signaling 1,0.4559656182809314,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000166965,RCCD1,RCC1 domain containing 1,0.4556091886032574,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000156564,LRFN2,leucine rich repeat and fibronectin type III domain containing 2,0.4553572635198163,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000135776,ABCB10,ATP binding cassette subfamily B member 10,0.4548496603924291,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000131323,TRAF3,TNF receptor associated factor 3,0.4544453077869484,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000165626,BEND7,BEN domain containing 7,0.4541474546938998,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000121297,TSHZ3,teashirt zinc finger homeobox 3,0.4537602521860478,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000196782,MAML3,mastermind like transcriptional coactivator 3,0.453664238788393,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000153250,RBMS1,RNA binding motif single stranded interacting protein 1,0.4533319389301736,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000130856,ZNF236,zinc finger protein 236,0.4519657827049391,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000158636,EMSY,"EMSY transcriptional repressor, BRCA2 interacting",0.4517257678062154,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000056972,TRAF3IP2,TRAF3 interacting protein 2,0.45168338928066,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000062524,LTK,leukocyte receptor tyrosine kinase,0.4500246037588917,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000196616,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",0.4497846784320233,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000189403,HMGB1,high mobility group box 1,0.4494077121713422,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000135547,HEY2,hes related family bHLH transcription factor with YRPW motif 2,0.4494000601702115,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000137269,LRRC1,leucine rich repeat containing 1,0.4492831668149527,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000185305,ARL15,ARF like GTPase 15,0.4488373712351896,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000125970,RALY,RALY heterogeneous nuclear ribonucleoprotein,0.4487490842898857,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000129003,VPS13C,vacuolar protein sorting 13 homolog C,0.4486235704461612,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000136250,AOAH,acyloxyacyl hydrolase,0.4486206035972812,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000138814,PPP3CA,protein phosphatase 3 catalytic subunit alpha,0.4482727574704897,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000129214,SHBG,sex hormone binding globulin,0.4477500027952857,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000151320,AKAP6,A-kinase anchoring protein 6,0.4466946796287173,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000133195,SLC39A11,solute carrier family 39 member 11,0.44659129139361,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000138160,KIF11,kinesin family member 11,0.4464340807873757,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000113302,IL12B,interleukin 12B,0.4463664067717063,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000214530,STARD10,StAR related lipid transfer domain containing 10,0.4463551548370128,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000189045,ANKDD1B,ankyrin repeat and death domain containing 1B,0.446050113995985,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
ENSG00000070540,WIPI1,"WD repeat domain, phosphoinositide interacting 1",0.4448963072964314,Tier_B_strong_positive_0.30_to_0.50,1,T2D_positive,Open Targets Platform,OpenTargets_association_score_ge_0.30,Positive_Label_v1,MONDO_0005148,type 2 diabetes mellitus
